step,train_loss,epoch,val_acc_node,val_loss
46149,4.579721450805664,3,,
46199,4.644143581390381,3,,
46249,4.458614826202393,3,,
46299,4.729576587677002,3,,
46349,4.7487969398498535,3,,
46399,4.715666770935059,3,,
46449,4.722111701965332,3,,
46499,4.622775077819824,3,,
46549,4.731355667114258,3,,
46599,4.747147083282471,3,,
46649,4.548956394195557,3,,
46699,4.694267749786377,3,,
46749,4.749752998352051,3,,
46799,4.613470077514648,3,,
46849,4.642017364501953,3,,
46899,4.733305931091309,3,,
46949,4.7477898597717285,3,,
46999,4.52685022354126,3,,
47049,4.748821258544922,3,,
47099,4.733100414276123,3,,
47149,4.630409240722656,3,,
47199,4.749068737030029,3,,
47249,4.745331764221191,3,,
47299,4.3246588706970215,3,,
47349,4.748565196990967,3,,
47399,4.66544771194458,3,,
47449,4.688085079193115,3,,
47499,4.7391037940979,3,,
47549,4.73518180847168,3,,
47599,4.747829437255859,3,,
47649,4.750472068786621,3,,
47699,4.735135078430176,3,,
47749,4.591897010803223,3,,
47799,4.5237812995910645,3,,
47849,4.749100685119629,3,,
47899,4.748418807983398,3,,
47949,4.751158714294434,3,,
47999,4.746946334838867,3,,
48049,4.638011455535889,3,,
48095,,3,0.07501397627206174,4.676090717315674
48099,4.6988115310668945,4,,
48149,4.697409629821777,4,,
48199,4.747706890106201,4,,
48249,4.74943733215332,4,,
48299,4.747694969177246,4,,
48349,4.750293731689453,4,,
48399,4.748562335968018,4,,
48449,4.657566547393799,4,,
48499,4.748544692993164,4,,
48549,4.714791774749756,4,,
48599,4.750464916229248,4,,
48649,4.742660045623779,4,,
48699,4.7494354248046875,4,,
48749,4.733038425445557,4,,
48799,4.735512733459473,4,,
48849,4.728378772735596,4,,
48899,4.747734546661377,4,,
48949,4.499796390533447,4,,
48999,4.728151321411133,4,,
49049,4.731947898864746,4,,
49099,4.740051746368408,4,,
49149,4.748917579650879,4,,
49199,4.7477827072143555,4,,
49249,4.664460182189941,4,,
49299,4.656575679779053,4,,
49349,4.686459541320801,4,,
49399,4.736538887023926,4,,
49449,4.751158714294434,4,,
49499,4.5189948081970215,4,,
49549,4.716240406036377,4,,
49599,4.7494797706604,4,,
49649,4.749251365661621,4,,
49699,4.252190589904785,4,,
49749,4.747762680053711,4,,
49799,4.716686725616455,4,,
49849,4.652621746063232,4,,
49899,4.746077060699463,4,,
49949,4.751158714294434,4,,
49999,4.747734546661377,4,,
50049,4.556067943572998,4,,
50099,4.749123573303223,4,,
50149,4.74776554107666,4,,
50199,4.749034404754639,4,,
50249,4.665523052215576,4,,
50299,4.749111175537109,4,,
50349,4.51321268081665,4,,
50399,4.714413166046143,4,,
50449,4.726650714874268,4,,
50499,4.690344333648682,4,,
50549,4.73240327835083,4,,
50599,4.450374603271484,4,,
50649,4.747697353363037,4,,
50699,4.735480785369873,4,,
50749,4.6627302169799805,4,,
50799,4.648077487945557,4,,
50849,4.741162300109863,4,,
50899,4.662069320678711,4,,
50949,4.558873653411865,4,,
50999,4.628891944885254,4,,
51049,4.671781539916992,4,,
51099,4.748860836029053,4,,
51149,4.747371196746826,4,,
51199,4.74830961227417,4,,
51249,4.751158714294434,4,,
51299,4.74979305267334,4,,
51349,4.747756004333496,4,,
51399,4.596010684967041,4,,
51449,4.54670524597168,4,,
51499,4.546921730041504,4,,
51549,4.750314235687256,4,,
51599,4.515168190002441,4,,
51649,4.654734134674072,4,,
51699,4.731866359710693,4,,
51749,4.73729944229126,4,,
51799,4.748013019561768,4,,
51849,4.734261989593506,4,,
51899,4.747988224029541,4,,
51949,4.748490333557129,4,,
51999,4.749500751495361,4,,
52049,4.5604472160339355,4,,
